id,kategori,context,input_raw,output_formal
ADM0081,daftar_ulang,admin_kampus,admin link daftar ulang yang benar mana dong,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0082,daftar_ulang,admin_kampus,admin link daftar ulang yang benar mana mohon info,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0083,daftar_ulang,admin_kampus,admin link daftar ulang yang benar mana kalau boleh tahu,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0084,daftar_ulang,admin_kampus,admin link daftar ulang yang benar mana untuk mahasiswa semester ini,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0085,daftar_ulang,admin_kampus,halo min link daftar ulang yang benar mana,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0086,daftar_ulang,admin_kampus,halo min link daftar ulang yang benar mana ya,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0087,daftar_ulang,admin_kampus,halo min link daftar ulang yang benar mana dong,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0088,daftar_ulang,admin_kampus,halo min link daftar ulang yang benar mana mohon info,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0089,daftar_ulang,admin_kampus,halo min link daftar ulang yang benar mana kalau boleh tahu,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0090,daftar_ulang,admin_kampus,halo min link daftar ulang yang benar mana untuk mahasiswa semester ini,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0091,daftar_ulang,admin_kampus,selamat pagi admin link daftar ulang yang benar mana,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0092,daftar_ulang,admin_kampus,selamat pagi admin link daftar ulang yang benar mana ya,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0093,daftar_ulang,admin_kampus,selamat pagi admin link daftar ulang yang benar mana dong,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0094,daftar_ulang,admin_kampus,selamat pagi admin link daftar ulang yang benar mana mohon info,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0095,daftar_ulang,admin_kampus,selamat pagi admin link daftar ulang yang benar mana kalau boleh tahu,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0096,daftar_ulang,admin_kampus,selamat pagi admin link daftar ulang yang benar mana untuk mahasiswa semester ini,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0097,daftar_ulang,admin_kampus,permisi admin link daftar ulang yang benar mana,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0098,daftar_ulang,admin_kampus,permisi admin link daftar ulang yang benar mana ya,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0099,daftar_ulang,admin_kampus,permisi admin link daftar ulang yang benar mana dong,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0100,daftar_ulang,admin_kampus,permisi admin link daftar ulang yang benar mana mohon info,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0101,daftar_ulang,admin_kampus,permisi admin link daftar ulang yang benar mana kalau boleh tahu,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0102,daftar_ulang,admin_kampus,permisi admin link daftar ulang yang benar mana untuk mahasiswa semester ini,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0103,daftar_ulang,admin_kampus,assalamualaikum admin link daftar ulang yang benar mana,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0104,daftar_ulang,admin_kampus,assalamualaikum admin link daftar ulang yang benar mana ya,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0105,daftar_ulang,admin_kampus,assalamualaikum admin link daftar ulang yang benar mana dong,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0106,daftar_ulang,admin_kampus,assalamualaikum admin link daftar ulang yang benar mana mohon info,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0107,daftar_ulang,admin_kampus,assalamualaikum admin link daftar ulang yang benar mana kalau boleh tahu,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0108,daftar_ulang,admin_kampus,assalamualaikum admin link daftar ulang yang benar mana untuk mahasiswa semester ini,"Halo, mohon izin bertanya, tautan yang benar untuk daftar ulang yang mana ya?"
ADM0109,krs,admin_kampus,min krs bisa diisi mulai kapan,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0110,krs,admin_kampus,min krs bisa diisi mulai kapan ya,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0111,krs,admin_kampus,min krs bisa diisi mulai kapan dong,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0112,krs,admin_kampus,min krs bisa diisi mulai kapan mohon info,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0113,krs,admin_kampus,min krs bisa diisi mulai kapan kalau boleh tahu,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0114,krs,admin_kampus,min krs bisa diisi mulai kapan untuk mahasiswa semester ini,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0115,krs,admin_kampus,admin krs bisa diisi mulai kapan,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0116,krs,admin_kampus,admin krs bisa diisi mulai kapan ya,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0117,krs,admin_kampus,admin krs bisa diisi mulai kapan dong,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0118,krs,admin_kampus,admin krs bisa diisi mulai kapan mohon info,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0119,krs,admin_kampus,admin krs bisa diisi mulai kapan kalau boleh tahu,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0120,krs,admin_kampus,admin krs bisa diisi mulai kapan untuk mahasiswa semester ini,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0121,krs,admin_kampus,halo min krs bisa diisi mulai kapan,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0122,krs,admin_kampus,halo min krs bisa diisi mulai kapan ya,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0123,krs,admin_kampus,halo min krs bisa diisi mulai kapan dong,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0124,krs,admin_kampus,halo min krs bisa diisi mulai kapan mohon info,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0125,krs,admin_kampus,halo min krs bisa diisi mulai kapan kalau boleh tahu,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0126,krs,admin_kampus,halo min krs bisa diisi mulai kapan untuk mahasiswa semester ini,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0127,krs,admin_kampus,selamat pagi admin krs bisa diisi mulai kapan,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0128,krs,admin_kampus,selamat pagi admin krs bisa diisi mulai kapan ya,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0129,krs,admin_kampus,selamat pagi admin krs bisa diisi mulai kapan dong,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0130,krs,admin_kampus,selamat pagi admin krs bisa diisi mulai kapan mohon info,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0131,krs,admin_kampus,selamat pagi admin krs bisa diisi mulai kapan kalau boleh tahu,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0132,krs,admin_kampus,selamat pagi admin krs bisa diisi mulai kapan untuk mahasiswa semester ini,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0133,krs,admin_kampus,permisi admin krs bisa diisi mulai kapan,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0134,krs,admin_kampus,permisi admin krs bisa diisi mulai kapan ya,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0135,krs,admin_kampus,permisi admin krs bisa diisi mulai kapan dong,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0136,krs,admin_kampus,permisi admin krs bisa diisi mulai kapan mohon info,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0137,krs,admin_kampus,permisi admin krs bisa diisi mulai kapan kalau boleh tahu,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0138,krs,admin_kampus,permisi admin krs bisa diisi mulai kapan untuk mahasiswa semester ini,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0139,krs,admin_kampus,assalamualaikum admin krs bisa diisi mulai kapan,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0140,krs,admin_kampus,assalamualaikum admin krs bisa diisi mulai kapan ya,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0141,krs,admin_kampus,assalamualaikum admin krs bisa diisi mulai kapan dong,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0142,krs,admin_kampus,assalamualaikum admin krs bisa diisi mulai kapan mohon info,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0143,krs,admin_kampus,assalamualaikum admin krs bisa diisi mulai kapan kalau boleh tahu,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0144,krs,admin_kampus,assalamualaikum admin krs bisa diisi mulai kapan untuk mahasiswa semester ini,"Halo, mohon izin bertanya, pengisian KRS dapat dilakukan mulai kapan ya?"
ADM0145,krs,admin_kampus,min krs saya belum bisa disimpan,"Halo, mohon izin, KRS saya belum dapat disimpan. Apakah bisa dibantu pengecekannya?"
ADM0146,krs,admin_kampus,min krs saya belum bisa disimpan ya,"Halo, mohon izin, KRS saya belum dapat disimpan. Apakah bisa dibantu pengecekannya?"
ADM0147,krs,admin_kampus,min krs saya belum bisa disimpan dong,"Halo, mohon izin, KRS saya belum dapat disimpan. Apakah bisa dibantu pengecekannya?"
ADM0148,krs,admin_kampus,min krs saya belum bisa disimpan mohon info,"Halo, mohon izin, KRS saya belum dapat disimpan. Apakah bisa dibantu pengecekannya?"
ADM0149,krs,admin_kampus,min krs saya belum bisa disimpan kalau boleh tahu,"Halo, mohon izin, KRS saya belum dapat disimpan. Apakah bisa dibantu pengecekannya?"
ADM0150,krs,admin_kampus,min krs saya belum bisa disimpan untuk mahasiswa semester ini,"Halo, mohon izin, KRS saya belum dapat disimpan. Apakah bisa dibantu pengecekannya?"
ADM0151,krs,admin_kampus,admin krs saya belum bisa disimpan,"Halo, mohon izin, KRS saya belum dapat disimpan. Apakah bisa dibantu pengecekannya?"
ADM0152,krs,admin_kampus,admin krs saya belum bisa disimpan ya,"Halo, mohon izin, KRS saya belum dapat disimpan. Apakah bisa dibantu pengecekannya?"
ADM0153,krs,admin_kampus,admin krs saya belum bisa disimpan dong,"Halo, mohon izin, KRS saya belum dapat disimpan. Apakah bisa dibantu pengecekannya?"
ADM0154,krs,admin_kampus,admin krs saya belum bisa disimpan mohon info,"Halo, mohon izin, KRS saya belum dapat disimpan. Apakah bisa dibantu pengecekannya?"
ADM0155,krs,admin_kampus,admin krs saya belum bisa disimpan kalau boleh tahu,"Halo, mohon izin, KRS saya belum dapat disimpan. Apakah bisa dibantu pengecekannya?"
ADM0156,krs,admin_kampus,admin krs saya belum bisa disimpan untuk mahasiswa semester ini,"Halo, mohon izin, KRS saya belum dapat disimpan. Apakah bisa dibantu pengecekannya?"
ADM0157,krs,admin_kampus,halo min krs saya belum bisa disimpan,"Halo, mohon izin, KRS saya belum dapat disimpan. Apakah bisa dibantu pengecekannya?"
ADM0158,krs,admin_kampus,halo min krs saya belum bisa disimpan ya,"Halo, mohon izin, KRS saya belum dapat disimpan. Apakah bisa dibantu pengecekannya?"
ADM0159,krs,admin_kampus,halo min krs saya belum bisa disimpan dong,"Halo, mohon izin, KRS saya belum dapat disimpan. Apakah bisa dibantu pengecekannya?"
ADM0160,krs,admin_kampus,halo min krs saya belum bisa disimpan mohon info,"Halo, mohon izin, KRS saya belum dapat disimpan. Apakah bisa dibantu pengecekannya?"
LIN0001,lowongan,linkedin,kak lowongannya masih tersedia tidak,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0002,lowongan,linkedin,kak lowongannya masih tersedia tidak ya,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0003,lowongan,linkedin,kak lowongannya masih tersedia tidak mohon arahan,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0004,lowongan,linkedin,kak lowongannya masih tersedia tidak kalau berkenan,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0005,lowongan,linkedin,kak lowongannya masih tersedia tidak mohon informasinya,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0006,lowongan,linkedin,kak lowongannya masih tersedia tidak terima kasih sebelumnya,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0007,lowongan,linkedin,halo kak lowongannya masih tersedia tidak,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0008,lowongan,linkedin,halo kak lowongannya masih tersedia tidak ya,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0009,lowongan,linkedin,halo kak lowongannya masih tersedia tidak mohon arahan,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0010,lowongan,linkedin,halo kak lowongannya masih tersedia tidak kalau berkenan,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0011,lowongan,linkedin,halo kak lowongannya masih tersedia tidak mohon informasinya,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0012,lowongan,linkedin,halo kak lowongannya masih tersedia tidak terima kasih sebelumnya,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0013,lowongan,linkedin,selamat pagi kak lowongannya masih tersedia tidak,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0014,lowongan,linkedin,selamat pagi kak lowongannya masih tersedia tidak ya,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0015,lowongan,linkedin,selamat pagi kak lowongannya masih tersedia tidak mohon arahan,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0016,lowongan,linkedin,selamat pagi kak lowongannya masih tersedia tidak kalau berkenan,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0017,lowongan,linkedin,selamat pagi kak lowongannya masih tersedia tidak mohon informasinya,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0018,lowongan,linkedin,selamat pagi kak lowongannya masih tersedia tidak terima kasih sebelumnya,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0019,lowongan,linkedin,permisi kak lowongannya masih tersedia tidak,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0020,lowongan,linkedin,permisi kak lowongannya masih tersedia tidak ya,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0021,lowongan,linkedin,permisi kak lowongannya masih tersedia tidak mohon arahan,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0022,lowongan,linkedin,permisi kak lowongannya masih tersedia tidak kalau berkenan,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0023,lowongan,linkedin,permisi kak lowongannya masih tersedia tidak mohon informasinya,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0024,lowongan,linkedin,permisi kak lowongannya masih tersedia tidak terima kasih sebelumnya,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0025,lowongan,linkedin,hai kak lowongannya masih tersedia tidak,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0026,lowongan,linkedin,hai kak lowongannya masih tersedia tidak ya,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0027,lowongan,linkedin,hai kak lowongannya masih tersedia tidak mohon arahan,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0028,lowongan,linkedin,hai kak lowongannya masih tersedia tidak kalau berkenan,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0029,lowongan,linkedin,hai kak lowongannya masih tersedia tidak mohon informasinya,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0030,lowongan,linkedin,hai kak lowongannya masih tersedia tidak terima kasih sebelumnya,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0031,lowongan,linkedin,assalamualaikum kak lowongannya masih tersedia tidak,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0032,lowongan,linkedin,assalamualaikum kak lowongannya masih tersedia tidak ya,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0033,lowongan,linkedin,assalamualaikum kak lowongannya masih tersedia tidak mohon arahan,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0034,lowongan,linkedin,assalamualaikum kak lowongannya masih tersedia tidak kalau berkenan,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0035,lowongan,linkedin,assalamualaikum kak lowongannya masih tersedia tidak mohon informasinya,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0036,lowongan,linkedin,assalamualaikum kak lowongannya masih tersedia tidak terima kasih sebelumnya,"Halo Kak, saya ingin menanyakan apakah lowongan tersebut masih tersedia."
LIN0037,lowongan,linkedin,kak saya tertarik dengan lowongan yang kakak bagikan,"Halo Kak, saya tertarik dengan lowongan yang dibagikan dan ingin mengetahui informasi lebih lanjut."
LIN0038,lowongan,linkedin,kak saya tertarik dengan lowongan yang kakak bagikan ya,"Halo Kak, saya tertarik dengan lowongan yang dibagikan dan ingin mengetahui informasi lebih lanjut."
